"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"P001","Internet i comunicacions","WiFi BCN","429529.185","4581711.548","429437.262","4581510.619","2.156094","41.382027","Punt de connexió Barcelona WiFi a la cruïlla del carrer Diputació amb Comte Borrell","02","09","Eixample","la Nova Esquerra de l'Eixample","C Diputació, 124",""
"P001","Internet i comunicacions","WiFi BCN","429284.808","4584074.896","429192.887","4583873.945","2.152895","41.403291","Punt de connexió Barcelona WiFi a la cruïlla del carrer Santa Rosa amb el carrer Gran de Gràcia","06","31","Gràcia","la Vila de Gràcia","C Santa Rosa, 9",""
"P001","Internet i comunicacions","WiFi BCN","435014.065","4584675.203","434922.092","4584474.245","2.221366","41.409182","Punt de connexió Barcelona WiFi a la Ronda Litoral amb el Parc del Fòrum","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","Pg Garcia Fària, 99",""
"P001","Internet i comunicacions","WiFi BCN","427605.112","4582094.244","427513.206","4581893.312","2.13304","41.385303","Punt de connexió Barcelona WiFi a la cruïlla del carrer Vallespir amb Travessera de les Corts","04","19","Les Corts","les Corts","C Vallespir, 203",""
"P001","Internet i comunicacions","WiFi BCN","429439.455","4581807.866","429347.532","4581606.936","2.15501","41.382886","Punt de connexió Barcelona WiFi a la cruïlla del carrer del Consell de Cent amb Comte Borrell","02","09","Eixample","la Nova Esquerra de l'Eixample","C Consell de Cent, 158",""
"P001","Internet i comunicacions","WiFi BCN","431162.847","4584624.988","431070.909","4584424.031","2.175298","41.408409","Punt de connexió Barcelona WiFi a la cruïlla del carrer Còrsega amb carrer Castillejos","02","06","Eixample","la Sagrada Família","C Còrsega, 592",""
"P001","Internet i comunicacions","WiFi BCN","430134.235","4583216.6","430042.306","4583015.657","2.163156","41.395635","Punt de connexió Barcelona WiFi a la cruïlla del carrer Pau Claris amb Provença","02","07","Eixample","la Dreta de l'Eixample","C Pau Claris, 169",""
"P001","Internet i comunicacions","WiFi BCN","429221.979","4584163.273","429130.059","4583962.321","2.152133","41.404081","Punt de connexió Barcelona WiFi a la cruïlla del carrer Santa Agata amb el carrer Gran de Gràcia","06","31","Gràcia","la Vila de Gràcia","C Santa Àgata, 1",""
"P001","Internet i comunicacions","WiFi BCN","428244.863","4585943.836","428152.953","4585742.868","2.140233","41.420031","Casal de Gent Gran Penitents","06","28","Gràcia","Vallcarca i els Penitents","Pg Vall d'Hebron, 76*78","932126062"
"P001","Internet i comunicacions","WiFi BCN","428673.088","4586812.859","428581.174","4586611.883","2.145255","41.427896","Centre Esportiu Municipal Olímpics Vall Hebron","07","41","Horta-Guinardó","la Vall d'Hebron","Pg Vall d'Hebron, 166*176","934283952"
"P001","Internet i comunicacions","WiFi BCN","429264.162","4581429.192","429172.241","4581228.265","2.152958","41.37946","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Rocafort amb Diputació","02","09","Eixample","la Nova Esquerra de l'Eixample","C Rocafort, 101",""
"P001","Internet i comunicacions","WiFi BCN","429775.154","4582628.637","429683.229","4582427.699","2.158929","41.390308","Espai de Gent Gran Maria Aurèlia Capmany","02","08","Eixample","l'Antiga Esquerra de l'Eixample","Enric Granados, 47","934536075"
"P001","Internet i comunicacions","WiFi BCN","431078.032","4584542.589","430986.095","4584341.633","2.174293","41.407659","Punt de connexió Barcelona WiFi a la cruïlla del carrer Còrsega amb l'Avinguda Gaudí","02","06","Eixample","la Sagrada Família","C Còrsega, 572",""
"P001","Internet i comunicacions","WiFi BCN","431071.8","4586682.403","430979.864","4586481.427","2.173974","41.426931","Centre Cívic Torre Llobeta","08","44","Nou Barris","Vilapicina i la Torre Llobeta","C Santa Fe, 2*LB","933585614"
"P001","Internet i comunicacions","WiFi BCN","431446.987","4581891.286","431355.046","4581690.355","2.179007","41.383812","Punt de connexió Barcelona WiFi a la cruïlla de la Via Laietana amb el carrer Argenteria","01","02","Ciutat Vella","el Barri Gòtic","Via Laietana, 21",""
"P001","Internet i comunicacions","WiFi BCN","431212.281","4581248.214","431120.342","4581047.289","2.176274","41.378","Centre Esportiu Municipal  Colom","01","02","Ciutat Vella","el Barri Gòtic","C la Rambla, 18","933023295"
"P001","Internet i comunicacions","WiFi BCN","431272.912","4587339.765","431180.974","4587138.783","2.176306","41.432869","Casal de Gent Gran Casa Nostra","08","45","Nou Barris","Porta","C Maladeta, 38*40","933538229"
"P001","Internet i comunicacions","WiFi BCN","431201.91","4584114.863","431109.972","4583913.911","2.175824","41.403817","Punt de connexió Barcelona WiFi a la cruïlla del carrer Marina amb Mallorca","02","06","Eixample","la Sagrada Família","C Mallorca, 422",""
"P001","Internet i comunicacions","WiFi BCN","431454.194","4583043.821","431362.253","4582842.879","2.178963","41.394193","Punt de connexió Barcelona WiFi a la cruïlla del carrer Roger de Flor amb carrer Ausiàs March","02","05","Eixample","el Fort Pienc","C Roger de Flor, 92",""
"P001","Internet i comunicacions","WiFi BCN","430165.044","4581081.026","430073.114","4580880.102","2.163771","41.376403","Centre Esportiu Municipal Aiguajoc Borrell","02","10","Eixample","Sant Antoni","C Comte Borrell, 21*33","934430335"
"P001","Internet i comunicacions","WiFi BCN","429147.214","4582865.879","429055.294","4582664.939","2.151391","41.39239","Punt de connexió Barcelona WiFi a la cruïlla del carrer Paris amb carrer Muntaner","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C París, 167",""
"P001","Internet i comunicacions","WiFi BCN","433845.445","4583507.006","433753.482","4583306.059","2.207513","41.398565","Punt de connexió Barcelona WiFi a la cruïlla del carrer Ferrocarril amb el Passeig Calvell","10","68","Sant Martí","el Poblenou","Pg Calvell, 35",""
"P001","Internet i comunicacions","WiFi BCN","432055.787","4590767.048","431963.843","4590566.034","2.185289","41.463804","Casal de Barri de Vallbona","08","56","Nou Barris","Vallbona","C Oristà, 8*10","933509381"
"P001","Internet i comunicacions","WiFi BCN","431331.312","4581661.113","431239.372","4581460.184","2.17765","41.381729","Oficina d'Atenció Ciutadana de la plaça Sant Miquel","01","02","Ciutat Vella","el Barri Gòtic","Pl Sant Miquel, 3","010"
"P001","Internet i comunicacions","WiFi BCN","429010.196","4582676.34","428918.278","4582475.402","2.149775","41.390671","Punt de connexió Barcelona WiFi a la cruïlla del carrer Villaroel amb carrer Paris","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Villarroel, 186",""
"P001","Internet i comunicacions","WiFi BCN","427893.059","4581004.847","427801.15","4580803.925","2.136613","41.375517","Punt de connexió Barcelona WiFi a la cruïlla del carrer de Sants amb el carrer Alcolea","03","18","Sants-Montjuïc","Sants","C Sants, 96",""
"P001","Internet i comunicacions","WiFi BCN","432517.526","4587475.422","432425.577","4587274.439","2.191186","41.434196","Centre Cultural Can Fabra","09","60","Sant Andreu","Sant Andreu","C Segre, 24*32","936815962"
"P001","Internet i comunicacions","WiFi BCN","428727.272","4582549.723","428635.356","4582348.786","2.146406","41.389505","Centre de Serveis Socials Nova Esquerra de l'Eixample","02","09","Eixample","la Nova Esquerra de l'Eixample","C Comte Borrell, 305","936197311"
"P001","Internet i comunicacions","WiFi BCN","431733.155","4585386.235","431641.212","4585185.271","2.182035","41.415314","Punt de connexió Barcelona WiFi a la cruïlla del carrer Indústria amb carrer del Guinardó","10","64","Sant Martí","el Camp de l'Arpa del Clot","C Indústria, 316",""
"P001","Internet i comunicacions","WiFi BCN","429360.057","4584717.986","429268.136","4584517.029","2.15372","41.40909","Punt de connexió Barcelona WiFi a la cruïlla de la Trav. de Dalt amb els Jardins de Menéndez Pelayo","06","31","Gràcia","la Vila de Gràcia","Trav Dalt, 38",""
"P001","Internet i comunicacions","WiFi BCN","430840.628","4581808.531","430748.692","4581607.6","2.171766","41.383014","Punt de connexió Barcelona WiFi a la cruïlla de La Rambla amb el carrer Carme","01","02","Ciutat Vella","el Barri Gòtic","C la Rambla, 116",""
"P001","Internet i comunicacions","WiFi BCN","429512.913","4583222.183","429420.99","4583021.24","2.155723","41.395631","Punt de connexió Barcelona WiFi a la cruïlla de l'Avinguda Diagonal amb Via Augusta","02","07","Eixample","la Dreta de l'Eixample","Av Diagonal, 407",""
"P001","Internet i comunicacions","WiFi BCN","430958.375","4584096.517","430866.439","4583895.565","2.172912","41.403631","Punt de connexió Barcelona WiFi a la cruïlla del carrer Sardenya amb Provença","02","06","Eixample","la Sagrada Família","C Sardenya, 301",""
"P001","Internet i comunicacions","WiFi BCN","431140.418","4582189.66","431048.48","4581988.726","2.175307","41.386473","Punt de connexió Barcelona WiFi a la cruïlla de la Via Laietana amb el carrer Julià Portet","01","02","Ciutat Vella","el Barri Gòtic","Via Laietana, 43",""
"P001","Internet i comunicacions","WiFi BCN","431594.584","4585735.203","431502.643","4585534.236","2.180337","41.418445","Punt de connexió Barcelona WiFi a la cruïlla del Passeig Maragall, 101  amb Xiprer","07","35","Horta-Guinardó","el Guinardó","Pg Maragall, 101",""
"P001","Internet i comunicacions","WiFi BCN","428331.234","4583605.093","428239.322","4583404.147","2.141544","41.398975","Punt de connexió Barcelona WiFi a la cruïlla del carrer Santaló amb carrer Descartes","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","C Santaló, 121",""
"P001","Internet i comunicacions","WiFi BCN","428554.941","4581025.135","428463.026","4580824.212","2.144525","41.375759","Punt de connexió Barcelona WiFi a la cruïlla del carrer Torre d'en Damians amb c. Consell de Cent","03","15","Sants-Montjuïc","Hostafrancs","C Torre d'en Damians, 8",""
"P001","Internet i comunicacions","WiFi BCN","430253.978","4584271.502","430162.049","4584070.549","2.164466","41.405146","Punt de connexió Barcelona WiFi a la cruïlla del carrer Roger de Flor amb Trav. de Gràcia","06","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","C Roger de Flor, 336",""
"P001","Internet i comunicacions","WiFi BCN","429315.537","4581981.808","429223.616","4581780.876","2.153508","41.384442","Punt de connexió Barcelona WiFi a la cruïlla del carrer Comte Borrell amb l'Avinguda de Roma","02","09","Eixample","la Nova Esquerra de l'Eixample","C Comte Borrell, 184",""
"P001","Internet i comunicacions","WiFi BCN","429560.484","4583821.228","429468.561","4583620.279","2.156223","41.401031","Centre de Cultura Popular La Violeta de Gràcia-Espai de Gent Gran La Violeta","06","31","Gràcia","la Vila de Gràcia","C Maspons, 6","937060881"
"P001","Internet i comunicacions","WiFi BCN","432732.51","4584192.863","432640.558","4583991.91","2.194125","41.40465","Punt de connexió Barcelona WiFi a la cruïlla del carrer Llacuna amb l'Avinguda Diagonal","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","C Llacuna, 129",""
"P001","Internet i comunicacions","WiFi BCN","432092.198","4586195.766","432000.252","4585994.794","2.18624","41.422635","Espai Jove Garcilaso-Sala d'Estudi Garcilaso","09","61","Sant Andreu","la Sagrera","C Garcilaso, 103","932 562 959"
"P001","Internet i comunicacions","WiFi BCN","430726.844","4582371.254","430634.91","4582170.318","2.17034","41.388073","Punt de connexió Barcelona WiFi a la cruïlla de la Ronda de Sant Pere amb el Passeig de Gràcia","02","07","Eixample","la Dreta de l'Eixample","Rda Sant Pere, 1",""
"P001","Internet i comunicacions","WiFi BCN","432559.576","4584670.262","432467.625","4584469.304","2.192003","41.408935","Oficina d'Atenció Ciutadana del Districte de Sant Martí","10","65","Sant Martí","el Clot","Pl Valentí Almirall, 1","010"
"P001","Internet i comunicacions","WiFi BCN","432260.128","4584230.168","432168.18","4584029.215","2.188469","41.404946","Centre Cultural La Farinera del Clot-Teatre","10","65","Sant Martí","el Clot","G.V. Corts Catalanes, 837","932918080"
"P001","Internet i comunicacions","WiFi BCN","428939.67","4587181.692","428847.754","4586980.712","2.148401","41.431242","Jardins Can Brasó","07","41","Horta-Guinardó","la Vall d'Hebron","Juan de Mena, 10",""
"P001","Internet i comunicacions","WiFi BCN","430332.29","4588039.526","430240.361","4587838.538","2.164968","41.43909","Punt de connexió Barcelona WiFi a la cruïlla del carrer de Feliu i Codina amb Passeig Valldaura","08","48","Nou Barris","la Guineueta","C Feliu i Codina, 114",""
"P001","Internet i comunicacions","WiFi BCN","430669.374","4583598.399","430577.441","4583397.452","2.169512","41.39912","Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Sant Joan amb Avinguda Diagonal","02","07","Eixample","la Dreta de l'Eixample","Av Diagonal, 374",""
"P001","Internet i comunicacions","WiFi BCN","430315.858","4580903.646","430223.927","4580702.724","2.165594","41.374819","Punt de connexió Barcelona WiFi a la cruïlla de l'Av. Paral·lel amb Comte Borrell","03","11","Sants-Montjuïc","el Poble-sec","Av Paral.lel, 87",""
"P001","Internet i comunicacions","WiFi BCN","427481.947","4584083.603","427390.043","4583882.652","2.131328","41.403209","Centre Cívic Pere Pruna","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","C Ganduxer, 130","934186537"
"P001","Internet i comunicacions","WiFi BCN","430461.04","4582120.277","430369.108","4581919.344","2.16719","41.385789","Punt de connexió Barcelona WiFi a la cruïlla del carrer Balmes amb Pelai","01","01","Ciutat Vella","el Raval","C Pelai, 34",""
"P001","Internet i comunicacions","WiFi BCN","427705.484","4581770.263","427613.577","4581569.334","2.134279","41.382394","Casal de Gent Gran Can Novell","04","19","Les Corts","les Corts","C Caballero, 29","934098846"
"P001","Internet i comunicacions","WiFi BCN","430795.173","4585242.941","430703.239","4585041.979","2.170829","41.413943","Punt de connexió Barcelona WiFi a la cruïlla de la Ronda del Guinardó amb el carrer Cartagena","07","35","Horta-Guinardó","el Guinardó","C Cartagena, 374",""
"P001","Internet i comunicacions","WiFi BCN","432175.086","4587692.406","432083.14","4587491.421","2.187063","41.436122","Casal de Gent Gran Bascònia","09","60","Sant Andreu","Sant Andreu","C Bascònia, 42","933459495"
"P001","Internet i comunicacions","WiFi BCN","430456.264","4581140.987","430364.332","4580940.063","2.167246","41.376969","Casal de Gent Gran Josep Trueta","01","01","Ciutat Vella","el Raval","C Reina Amàlia, 31*33","933298602"
"P001","Internet i comunicacions","WiFi BCN","434879.835","4585275.243","434787.863","4585074.279","2.219696","41.414575","Punt de connexió Barcelona WiFi a la cruïlla del c. Sant Ramon de Penyafort amb el c. Rull","10","70","Sant Martí","el Besòs i el Maresme","C Llull, 419",""
"P001","Internet i comunicacions","WiFi BCN","430550.85","4584354.164","430458.918","4584153.21","2.168008","41.405917","Punt de connexió Barcelona WiFi a la cruïlla del c. Sicília amb c. de Sant Antoni Maria Claret","06","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","C Sicília, 398",""
"P001","Internet i comunicacions","WiFi BCN","427061.39","4583366.976","426969.49","4583166.032","2.126384","41.396716","Punt de connexió Barcelona WiFi a la cruïlla del carrer Vergós amb carrer Rafael Batlle","05","23","Sarrià-Sant Gervasi","Sarrià","C Vergós, 52",""
"P001","Internet i comunicacions","WiFi BCN","429533.12","4581526.893","429441.196","4581325.965","2.156163","41.380364","Punt de connexió Barcelona WiFi a la cruïlla del c. Viladomat amb la Gran Via de les Corts Catalanes","02","09","Eixample","la Nova Esquerra de l'Eixample","G.V. Corts Catalanes, 489",""
"P001","Internet i comunicacions","WiFi BCN","432976.116","4584362.33","432884.162","4584161.375","2.19702","41.406196","Punt de connexió Barcelona WiFi a la cruïlla del carrer Castella amb Av Diagonal","10","71","Sant Martí","Provençals del Poblenou","C Castella, 38",""
"P001","Internet i comunicacions","WiFi BCN","433619.354","4586472.9","433527.394","4586271.925","2.204483","41.425259","Associació Casal Municipal de Gent Gran Verneda Alta","10","73","Sant Martí","la Verneda i la Pau","C Binèfar, 16*20",""
"P001","Internet i comunicacions","WiFi BCN","432204.706","4589097.224","432112.76","4588896.226","2.18726","41.448777","Casal de Gent Gran Platja d'Aro","08","53","Nou Barris","la Trinitat Nova","C Platja d'Aro, 6","932760651"
"P001","Internet i comunicacions","WiFi BCN","432081.148","4584425.423","431989.202","4584224.468","2.186306","41.406689","Centre Esportiu Municipal Vintró","10","65","Sant Martí","el Clot","Consell de Cent, 623*629","932450268"
"P001","Internet i comunicacions","WiFi BCN","433962.026","4584113.396","433870.062","4583912.443","2.208841","41.404036","Punt de connexió Barcelona WiFi a la cruïlla de Bac de Roda amb Ramón Turró","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","C Bac de Roda, 32",""
"P001","Internet i comunicacions","WiFi BCN","428946.487","4583834.104","428854.57","4583633.155","2.148877","41.401092","Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb carrer de Sant Eusebi","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","Via Augusta, 103",""
"P001","Internet i comunicacions","WiFi BCN","428700.878","4579392.351","428608.962","4579191.444","2.146462","41.361066","Centre Can Clos *En construcció","03","13","Sants-Montjuïc","la Marina de Port","Pl Mig de Can Clos, 7","933311113"
"P001","Internet i comunicacions","WiFi BCN","427906.877","4581085.536","427814.968","4580884.613","2.136769","41.376245","Punt de connexió Barcelona WiFi a la cruïlla del carrer Alcolea amb el Pg. de Sant Antoni","03","18","Sants-Montjuïc","Sants","C Alcolea, 22",""
"P001","Internet i comunicacions","WiFi BCN","434699.08","4585151.167","434607.11","4584950.204","2.217546","41.413443","Casal de Gent Gran Joan Maragall","10","70","Sant Martí","el Besòs i el Maresme","C Bermejo, 1*5","933130663"
"P001","Internet i comunicacions","WiFi BCN","433490.925","4583640.102","433398.966","4583439.154","2.203258","41.399734","Punt de connexió Barcelona WiFi a la cruïlla de la Rambla del Poblenou amb el carrer Ramón Turró","10","68","Sant Martí","el Poblenou","Rbla Poblenou, 42",""
"P001","Internet i comunicacions","WiFi BCN","429177.382","4582682.322","429085.462","4582481.384","2.151773","41.390739","Punt de connexió Barcelona WiFi a la cruïlla del carrer Casanova amb Còrsega","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Casanova, 168",""
"P001","Internet i comunicacions","WiFi BCN","431485.899","4584357.079","431393.958","4584156.125","2.179193","41.406023","Punt de connexió Barcelona WiFi a la cruïlla del carrer Castillejos amb carrer Mallorca","02","06","Eixample","la Sagrada Família","C Los Castillejos, 254",""
"P001","Internet i comunicacions","WiFi BCN","430679.494","4583776.299","430587.561","4583575.35","2.169613","41.400723","Punt de connexió Barcelona WiFi a la cruïlla del carrer Provença amb Passeig de Sant Joan","02","07","Eixample","la Dreta de l'Eixample","C Provença, 386",""
"P001","Internet i comunicacions","WiFi BCN","429658.044","4582748.85","429566.12","4582547.911","2.157514","41.391381","Punt de connexió Barcelona WiFi a la cruïlla del carrer d'Enric Granados amb carrer Provença","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Enric Granados, 77",""
"P001","Internet i comunicacions","WiFi BCN","432424.184","4583367.133","432332.234","4583166.188","2.190528","41.397187","Punt de connexió Barcelona WiFi a la cruïlla del carrer Pamplona amb Almogàvers","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","C Pamplona, 101",""
"P001","Internet i comunicacions","WiFi BCN","430234.95","4584088.955","430143.021","4583888.004","2.16426","41.403501","Punt de connexió Barcelona WiFi a la cruïlla del Pg de Sant Joan amb el c. Sant Antoni Maria Claret","06","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","Pg Sant Joan, 188",""
"P001","Internet i comunicacions","WiFi BCN","431942.052","4585115.403","431850.107","4584914.442","2.184565","41.412892","Espai Antoni Miró Peris","10","64","Sant Martí","el Camp de l'Arpa del Clot","Pl Carme Montoriol, 10","934507013"
"P001","Internet i comunicacions","WiFi BCN","428173.841","4583499.134","428081.931","4583298.189","2.139674","41.398007","Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta 226 amb Calvet","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","Via Augusta, 226",""
"P001","Internet i comunicacions","WiFi BCN","433176.298","4584094.306","433084.342","4583893.354","2.199444","41.403799","Punt de connexió Barcelona WiFi al  Marià Aguilo cruïlla Camí Antic de València","10","68","Sant Martí","el Poblenou","C Marià Aguiló, 15",""
"P001","Internet i comunicacions","WiFi BCN","427633.318","4582475.207","427541.412","4582274.271","2.133331","41.388736","Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb el carrer Anglesola","04","19","Les Corts","les Corts","C Numància, 163",""
"P001","Internet i comunicacions","WiFi BCN","428792.875","4581529.048","428700.958","4581328.121","2.14731","41.380318","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Vilamarí amb carrer València","02","09","Eixample","la Nova Esquerra de l'Eixample","C Vilamarí, 83",""
"P001","Internet i comunicacions","WiFi BCN","431218.286","4590510.089","431126.35","4590309.078","2.175291","41.461418","Casal de Gent Gran Pedraforca","08","55","Nou Barris","Ciutat Meridiana","C Pedraforca, 16*22","933503027"
"P001","Internet i comunicacions","WiFi BCN","433101.363","4584040.62","433009.407","4583839.668","2.198554","41.403309","Punt de connexió Barcelona WiFi a la cruïlla de la Rambla del Poblenou amb Pere IV","10","68","Sant Martí","el Poblenou","Rbla Poblenou, 120",""
"P001","Internet i comunicacions","WiFi BCN","429315.948","4585209.082","429224.028","4585008.12","2.153135","41.413509","Park Güell","06","30","Gràcia","la Salut","C Olot, 7","010"
"P001","Internet i comunicacions","WiFi BCN","428367.047","4580988.102","428275.134","4580787.18","2.142282","41.375408","Oficina d'Atenció Ciutadana del Districte de Sants - Montjuïc","03","15","Sants-Montjuïc","Hostafrancs","Creu Coberta, 104","010"
"P001","Internet i comunicacions","WiFi BCN","427333.947","4581960.956","427242.044","4581760.025","2.129813","41.384078","Mercat de Les Corts","04","19","Les Corts","les Corts","Trav Corts, 215","667 57 03 36"
"P001","Internet i comunicacions","WiFi BCN","433210.852","4585464.808","433118.896","4585263.843","2.199706","41.416146","Auditori Sant Martí","10","72","Sant Martí","Sant Martí de Provençals","C Selva de Mar, 211","932565760"
"P001","Internet i comunicacions","WiFi BCN","430645.223","4581909.293","430553.289","4581708.362","2.169417","41.383905","Consell Municipal del Districte de Ciutat Vella","01","01","Ciutat Vella","el Raval","Pl Bonsuccés, 3","934027000"
"P001","Internet i comunicacions","WiFi BCN","434060.612","4583979.394","433968.647","4583778.442","2.210035","41.402837","Punt de connexió Barcelona WiFi a la cruïlla de Bac de Roda amb el Passeig Taulat","10","68","Sant Martí","el Poblenou","Pg Taulat, 205",""
"P001","Internet i comunicacions","WiFi BCN","431597.869","4584949.29","431505.927","4584748.33","2.180466","41.411367","Punt de connexió Barcelona WiFi a la cruïlla del carrer Xifré amb carrer Freser","10","64","Sant Martí","el Camp de l'Arpa del Clot","C Xifré, 104",""
"P001","Internet i comunicacions","WiFi BCN","427875.791","4580906.275","427783.883","4580705.354","2.136418","41.374627","Centre Cívic Cotxeres de Sants-Sala d'Actes","03","18","Sants-Montjuïc","Sants","Pl Bonet i Muixí, 7","932918701"
"P001","Internet i comunicacions","WiFi BCN","430295.623","4582816.742","430203.693","4582615.802","2.165132","41.392048","Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Gràcia amb el carrer Aragó","02","07","Eixample","la Dreta de l'Eixample","Pg Gràcia, 54",""
"P001","Internet i comunicacions","WiFi BCN","431698.319","4585568.136","431606.377","4585367.17","2.181598","41.416949","Casal de Gent Gran Navas","09","63","Sant Andreu","Navas","C Capella, 14","934331344"
"P001","Internet i comunicacions","WiFi BCN","431479.174","4584710.975","431387.233","4584510.017","2.179073","41.40921","Punt de connexió Barcelona WiFi a la cruïlla del carrer del Dos de Maig amb Rosselló","02","06","Eixample","la Sagrada Família","C Dos de Maig, 285",""
"P001","Internet i comunicacions","WiFi BCN","431530.124","4585186.488","431438.183","4584985.526","2.179628","41.413497","Punt de connexió Barcelona WiFi a la cruïlla del carrer Indústria amb carrer Conca","10","64","Sant Martí","el Camp de l'Arpa del Clot","C Indústria, 270",""
"P001","Internet i comunicacions","WiFi BCN","433163.865","4585475.15","433071.909","4585274.185","2.199143","41.416235","Auditori Sant Martí","10","72","Sant Martí","Sant Martí de Provençals","Pl Angeleta Ferrer, 2","932565760"
"P001","Internet i comunicacions","WiFi BCN","427470.118","4582715.869","427378.214","4582514.931","2.131351","41.390889","Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb el carrer Flos i Calçat","04","19","Les Corts","les Corts","C Numància, 185",""
"P001","Internet i comunicacions","WiFi BCN","434453.923","4583972.43","434361.955","4583771.478","2.214741","41.402807","Punt de connexió Barcelona WiFi a la cruïlla del carrer Josep Ferrater i Mora amb el Pg Garcia Faria","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","Av Litoral, 81",""
"P001","Internet i comunicacions","WiFi BCN","428901.182","4582756.412","428809.265","4582555.473","2.148461","41.391382","Punt de connexió Barcelona WiFi a la cruïlla del carrer Villaroel amb carrer Londres","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Villarroel, 243",""
"P001","Internet i comunicacions","WiFi BCN","429353.028","4587200.01","429261.108","4586999.03","2.153346","41.431443","Punt de connexió Barcelona WiFi a la cruïlla Av. Estatut de Catalunya amb Punt Verd Zona Vall Hebron","07","41","Horta-Guinardó","la Vall d'Hebron","C Jorge Manrique, 2",""
"P001","Internet i comunicacions","WiFi BCN","428241.678","4581220.459","428149.766","4581019.535","2.140756","41.37749","Parc de l'Espanya Industrial","03","18","Sants-Montjuïc","Sants","C Muntadas, 1*37","010"
"P001","Internet i comunicacions","WiFi BCN","428449.34","4583187.816","428357.427","4582986.873","2.143006","41.395227","Punt de connexió Barcelona WiFi a la cruïlla del carrer Calvet amb La Forja","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","C Calvet, 48",""
"P001","Internet i comunicacions","WiFi BCN","427816.885","4583459.004","427724.978","4583258.059","2.135409","41.397613","Punt de connexió Barcelona WiFi a la cruïlla del carrer de Ganduxer amb Via Augusta","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","C Ganduxer, 65",""
"P001","Internet i comunicacions","WiFi BCN","432875.361","4584052.585","432783.407","4583851.633","2.195849","41.403398","Punt de connexió Barcelona WiFi a la cruïlla del carrer Llacuna amb Sancho de Àvila","10","68","Sant Martí","el Poblenou","C Llacuna, 106",""
"P001","Internet i comunicacions","WiFi BCN","426592.349","4583718.057","426500.453","4583517.11","2.120731","41.399835","Mercat de Sarrià","05","23","Sarrià-Sant Gervasi","Sarrià","Pg Reina Elisenda Montcada, 8","934132326"
"P001","Internet i comunicacions","WiFi BCN","429256.449","4582585.266","429164.528","4582384.329","2.15273","41.389872","Punt de connexió Barcelona WiFi a la cruïlla del carrer Casanova amb carrer Rosselló","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Casanova, 145",""
"P001","Internet i comunicacions","WiFi BCN","432057.661","4586024.23","431965.715","4585823.26","2.185846","41.421087","Punt de connexió Barcelona WiFi a la cruïlla del carrer Felip II amb c.de Juan de Garay","09","63","Sant Andreu","Navas","C Felip II, 105",""
"P001","Internet i comunicacions","WiFi BCN","430329.08","4583035.401","430237.15","4582834.459","2.165507","41.39402","Punt de connexió Barcelona WiFi a la cruïlla del carrer València amb Pau Claris","02","07","Eixample","la Dreta de l'Eixample","C Pau Claris, 148",""
"P001","Internet i comunicacions","WiFi BCN","432112.937","4585950.365","432020.991","4585749.396","2.186515","41.420427","Punt de connexió Barcelona WiFi a la cruïlla de l'Av. Meridiana amb Sant Antoni M. Claret","09","63","Sant Andreu","Navas","Av Meridiana, 247",""
"P001","Internet i comunicacions","WiFi BCN","432672.158","4586885.532","432580.207","4586684.554","2.193103","41.428896","Camp Municipal Futbol Narcís Sala","09","60","Sant Andreu","Sant Andreu","C Santa Coloma, 39","933112954"
